epoch,accuracy,loss,val_accuracy,val_loss
0,0.5610233545303345,1.3836781978607178,0.6712101101875305,1.0687743425369263
1,0.7672770023345947,0.8184390664100647,0.775598406791687,0.8050301671028137
2,0.8605286478996277,0.5293061137199402,0.7672872543334961,0.8038429617881775
